3 iter 5730: count 22667, IS ODD, proceeding
0 iter 5637: count 22668, IS EVEN, proceeding
1 iter 5603: count 22669, IS ODD, proceeding
2 iter 5697: count 22670, IS EVEN, proceeding
3 iter 5731: count 22671, IS ODD, proceeding
0 iter 5638: count 22672, IS EVEN, proceeding
3 iter 5732: count 22673, IS ODD, proceeding
2 iter 5698: count 22674, IS EVEN, proceeding
3 iter 5733: count 22675, IS ODD, proceeding
2 iter 5699: count 22676, IS EVEN, proceeding
3 iter 5734: count 22677, IS ODD, proceeding
2 iter 5700: count 22678, IS EVEN, proceeding
3 iter 5735: count 22679, IS ODD, proceeding
0 iter 5639: count 22680, IS EVEN, proceeding
1 iter 5604: count 22681, IS ODD, proceeding
2 iter 5701: count 22682, IS EVEN, proceeding
3 iter 5736: count 22683, IS ODD, proceeding
0 iter 5640: count 22684, IS EVEN, proceeding
1 iter 5605: count 22685, IS ODD, proceeding
2 iter 5702: count 22686, IS EVEN, proceeding
3 iter 5737: count 22687, IS ODD, proceeding
0 iter 5641: count 22688, IS EVEN, proceeding
3 iter 5738: count 22689, IS ODD, proceeding
2 iter 5703: count 22690, IS EVEN, proceeding
1 iter 5606: count 22691, IS ODD, proceeding
0 iter 5642: count 22692, IS EVEN, proceeding
3 iter 5739: count 22693, IS ODD, proceeding
2 iter 5704: count 22694, IS EVEN, proceeding
1 iter 5607: count 22695, IS ODD, proceeding
0 iter 5643: count 22696, IS EVEN, proceeding
3 iter 5740: count 22697, IS ODD, proceeding
2 iter 5705: count 22698, IS EVEN, proceeding
1 iter 5608: count 22699, IS ODD, proceeding
0 iter 5644: count 22700, IS EVEN, proceeding
3 iter 5741: count 22701, IS ODD, proceeding
0 iter 5645: count 22702, IS EVEN, proceeding
1 iter 5609: count 22703, IS ODD, proceeding
2 iter 5706: count 22704, IS EVEN, proceeding
3 iter 5742: count 22705, IS ODD, proceeding
2 iter 5707: count 22706, IS EVEN, proceeding
1 iter 5610: count 22707, IS ODD, proceeding
0 iter 5646: count 22708, IS EVEN, proceeding
3 iter 5743: count 22709, IS ODD, proceeding
0 iter 5647: count 22710, IS EVEN, proceeding
3 iter 5744: count 22711, IS ODD, proceeding
0 iter 5648: count 22712, IS EVEN, proceeding
3 iter 5745: count 22713, IS ODD, proceeding
2 iter 5708: count 22714, IS EVEN, proceeding
1 iter 5611: count 22715, IS ODD, proceeding
0 iter 5649: count 22716, IS EVEN, proceeding
3 iter 5746: count 22717, IS ODD, proceeding
2 iter 5709: count 22718, IS EVEN, proceeding
1 iter 5612: count 22719, IS ODD, proceeding
2 iter 5710: count 22720, IS EVEN, proceeding
3 iter 5747: count 22721, IS ODD, proceeding
0 iter 5650: count 22722, IS EVEN, proceeding
1 iter 5613: count 22723, IS ODD, proceeding
2 iter 5711: count 22724, IS EVEN, proceeding
3 iter 5748: count 22725, IS ODD, proceeding
0 iter 5651: count 22726, IS EVEN, proceeding
1 iter 5614: count 22727, IS ODD, proceeding
2 iter 5712: count 22728, IS EVEN, proceeding
3 iter 5749: count 22729, IS ODD, proceeding
0 iter 5652: count 22730, IS EVEN, proceeding
1 iter 5615: count 22731, IS ODD, proceeding
0 iter 5653: count 22732, IS EVEN, proceeding
3 iter 5750: count 22733, IS ODD, proceeding
2 iter 5713: count 22734, IS EVEN, proceeding
1 iter 5616: count 22735, IS ODD, proceeding
2 iter 5714: count 22736, IS EVEN, proceeding
3 iter 5751: count 22737, IS ODD, proceeding
2 iter 5715: count 22738, IS EVEN, proceeding
3 iter 5752: count 22739, IS ODD, proceeding
0 iter 5654: count 22740, IS EVEN, proceeding
1 iter 5617: count 22741, IS ODD, proceeding
2 iter 5716: count 22742, IS EVEN, proceeding
3 iter 5753: count 22743, IS ODD, proceeding
0 iter 5655: count 22744, IS EVEN, proceeding
1 iter 5618: count 22745, IS ODD, proceeding
0 iter 5656: count 22746, IS EVEN, proceeding
3 iter 5754: count 22747, IS ODD, proceeding
0 iter 5657: count 22748, IS EVEN, proceeding
1 iter 5619: count 22749, IS ODD, proceeding
2 iter 5717: count 22750, IS EVEN, proceeding
3 iter 5755: count 22751, IS ODD, proceeding
2 iter 5718: count 22752, IS EVEN, proceeding
1 iter 5620: count 22753, IS ODD, proceeding
0 iter 5658: count 22754, IS EVEN, proceeding
3 iter 5756: count 22755, IS ODD, proceeding
2 iter 5719: count 22756, IS EVEN, proceeding
1 iter 5621: count 22757, IS ODD, proceeding
0 iter 5659: count 22758, IS EVEN, proceeding
3 iter 5757: count 22759, IS ODD, proceeding
2 iter 5720: count 22760, IS EVEN, proceeding
1 iter 5622: count 22761, IS ODD, proceeding
2 iter 5721: count 22762, IS EVEN, proceeding
3 iter 5758: count 22763, IS ODD, proceeding
0 iter 5660: count 22764, IS EVEN, proceeding
3 iter 5759: count 22765, IS ODD, proceeding
2 iter 5722: count 22766, IS EVEN, proceeding
1 iter 5623: count 22767, IS ODD, proceeding
0 iter 5661: count 22768, IS EVEN, proceeding
3 iter 5760: count 22769, IS ODD, proceeding
2 iter 5723: count 22770, IS EVEN, proceeding
3 iter 5761: count 22771, IS ODD, proceeding
0 iter 5662: count 22772, IS EVEN, proceeding
1 iter 5624: count 22773, IS ODD, proceeding
2 iter 5724: count 22774, IS EVEN, proceeding
3 iter 5762: count 22775, IS ODD, proceeding
0 iter 5663: count 22776, IS EVEN, proceeding
1 iter 5625: count 22777, IS ODD, proceeding
0 iter 5664: count 22778, IS EVEN, proceeding
3 iter 5763: count 22779, IS ODD, proceeding
0 iter 5665: count 22780, IS EVEN, proceeding
1 iter 5626: count 22781, IS ODD, proceeding
2 iter 5725: count 22782, IS EVEN, proceeding
3 iter 5764: count 22783, IS ODD, proceeding
0 iter 5666: count 22784, IS EVEN, proceeding
1 iter 5627: count 22785, IS ODD, proceeding
0 iter 5667: count 22786, IS EVEN, proceeding
3 iter 5765: count 22787, IS ODD, proceeding
2 iter 5726: count 22788, IS EVEN, proceeding
1 iter 5628: count 22789, IS ODD, proceeding
0 iter 5668: count 22790, IS EVEN, proceeding
3 iter 5766: count 22791, IS ODD, proceeding
0 iter 5669: count 22792, IS EVEN, proceeding
1 iter 5629: count 22793, IS ODD, proceeding
2 iter 5727: count 22794, IS EVEN, proceeding
3 iter 5767: count 22795, IS ODD, proceeding
0 iter 5670: count 22796, IS EVEN, proceeding
3 iter 5768: count 22797, IS ODD, proceeding
2 iter 5728: count 22798, IS EVEN, proceeding
1 iter 5630: count 22799, IS ODD, proceeding
2 iter 5729: count 22800, IS EVEN, proceeding
1 iter 5631: count 22801, IS ODD, proceeding
2 iter 5730: count 22802, IS EVEN, proceeding
1 iter 5632: count 22803, IS ODD, proceeding
2 iter 5731: count 22804, IS EVEN, proceeding
1 iter 5633: count 22805, IS ODD, proceeding
0 iter 5671: count 22806, IS EVEN, proceeding
3 iter 5769: count 22807, IS ODD, proceeding
2 iter 5732: count 22808, IS EVEN, proceeding
1 iter 5634: count 22809, IS ODD, proceeding
0 iter 5672: count 22810, IS EVEN, proceeding
1 iter 5635: count 22811, IS ODD, proceeding
2 iter 5733: count 22812, IS EVEN, proceeding
1 iter 5636: count 22813, IS ODD, proceeding
2 iter 5734: count 22814, IS EVEN, proceeding
1 iter 5637: count 22815, IS ODD, proceeding
0 iter 5673: count 22816, IS EVEN, proceeding
3 iter 5770: count 22817, IS ODD, proceeding
2 iter 5735: count 22818, IS EVEN, proceeding
3 iter 5771: count 22819, IS ODD, proceeding
0 iter 5674: count 22820, IS EVEN, proceeding
1 iter 5638: count 22821, IS ODD, proceeding
2 iter 5736: count 22822, IS EVEN, proceeding
3 iter 5772: count 22823, IS ODD, proceeding
2 iter 5737: count 22824, IS EVEN, proceeding
1 iter 5639: count 22825, IS ODD, proceeding
0 iter 5675: count 22826, IS EVEN, proceeding
3 iter 5773: count 22827, IS ODD, proceeding
0 iter 5676: count 22828, IS EVEN, proceeding
1 iter 5640: count 22829, IS ODD, proceeding
2 iter 5738: count 22830, IS EVEN, proceeding
1 iter 5641: count 22831, IS ODD, proceeding
2 iter 5739: count 22832, IS EVEN, proceeding
3 iter 5774: count 22833, IS ODD, proceeding
0 iter 5677: count 22834, IS EVEN, proceeding
3 iter 5775: count 22835, IS ODD, proceeding
2 iter 5740: count 22836, IS EVEN, proceeding
3 iter 5776: count 22837, IS ODD, proceeding
0 iter 5678: count 22838, IS EVEN, proceeding
1 iter 5642: count 22839, IS ODD, proceeding
2 iter 5741: count 22840, IS EVEN, proceeding
3 iter 5777: count 22841, IS ODD, proceeding
2 iter 5742: count 22842, IS EVEN, proceeding
1 iter 5643: count 22843, IS ODD, proceeding
0 iter 5679: count 22844, IS EVEN, proceeding
3 iter 5778: count 22845, IS ODD, proceeding
0 iter 5680: count 22846, IS EVEN, proceeding
1 iter 5644: count 22847, IS ODD, proceeding
2 iter 5743: count 22848, IS EVEN, proceeding
1 iter 5645: count 22849, IS ODD, proceeding
2 iter 5744: count 22850, IS EVEN, proceeding
3 iter 5779: count 22851, IS ODD, proceeding
2 iter 5745: count 22852, IS EVEN, proceeding
3 iter 5780: count 22853, IS ODD, proceeding
0 iter 5681: count 22854, IS EVEN, proceeding
1 iter 5646: count 22855, IS ODD, proceeding
2 iter 5746: count 22856, IS EVEN, proceeding
3 iter 5781: count 22857, IS ODD, proceeding
2 iter 5747: count 22858, IS EVEN, proceeding
1 iter 5647: count 22859, IS ODD, proceeding
0 iter 5682: count 22860, IS EVEN, proceeding
1 iter 5648: count 22861, IS ODD, proceeding
2 iter 5748: count 22862, IS EVEN, proceeding
3 iter 5782: count 22863, IS ODD, proceeding
2 iter 5749: count 22864, IS EVEN, proceeding
3 iter 5783: count 22865, IS ODD, proceeding
2 iter 5750: count 22866, IS EVEN, proceeding
3 iter 5784: count 22867, IS ODD, proceeding
0 iter 5683: count 22868, IS EVEN, proceeding
3 iter 5785: count 22869, IS ODD, proceeding
2 iter 5751: count 22870, IS EVEN, proceeding
1 iter 5649: count 22871, IS ODD, proceeding
2 iter 5752: count 22872, IS EVEN, proceeding
3 iter 5786: count 22873, IS ODD, proceeding
2 iter 5753: count 22874, IS EVEN, proceeding
3 iter 5787: count 22875, IS ODD, proceeding
0 iter 5684: count 22876, IS EVEN, proceeding
3 iter 5788: count 22877, IS ODD, proceeding
0 iter 5685: count 22878, IS EVEN, proceeding
1 iter 5650: count 22879, IS ODD, proceeding
2 iter 5754: count 22880, IS EVEN, proceeding
1 iter 5651: count 22881, IS ODD, proceeding
0 iter 5686: count 22882, IS EVEN, proceeding
3 iter 5789: count 22883, IS ODD, proceeding
2 iter 5755: count 22884, IS EVEN, proceeding
3 iter 5790: count 22885, IS ODD, proceeding
0 iter 5687: count 22886, IS EVEN, proceeding
1 iter 5652: count 22887, IS ODD, proceeding
2 iter 5756: count 22888, IS EVEN, proceeding
1 iter 5653: count 22889, IS ODD, proceeding
2 iter 5757: count 22890, IS EVEN, proceeding
3 iter 5791: count 22891, IS ODD, proceeding
2 iter 5758: count 22892, IS EVEN, proceeding
1 iter 5654: count 22893, IS ODD, proceeding
0 iter 5688: count 22894, IS EVEN, proceeding
3 iter 5792: count 22895, IS ODD, proceeding
0 iter 5689: count 22896, IS EVEN, proceeding
3 iter 5793: count 22897, IS ODD, proceeding
2 iter 5759: count 22898, IS EVEN, proceeding
1 iter 5655: count 22899, IS ODD, proceeding
0 iter 5690: count 22900, IS EVEN, proceeding
3 iter 5794: count 22901, IS ODD, proceeding
2 iter 5760: count 22902, IS EVEN, proceeding
1 iter 5656: count 22903, IS ODD, proceeding
2 iter 5761: count 22904, IS EVEN, proceeding
3 iter 5795: count 22905, IS ODD, proceeding
0 iter 5691: count 22906, IS EVEN, proceeding
1 iter 5657: count 22907, IS ODD, proceeding
2 iter 5762: count 22908, IS EVEN, proceeding
3 iter 5796: count 22909, IS ODD, proceeding
0 iter 5692: count 22910, IS EVEN, proceeding
3 iter 5797: count 22911, IS ODD, proceeding
2 iter 5763: count 22912, IS EVEN, proceeding
1 iter 5658: count 22913, IS ODD, proceeding
2 iter 5764: count 22914, IS EVEN, proceeding
3 iter 5798: count 22915, IS ODD, proceeding
0 iter 5693: count 22916, IS EVEN, proceeding
3 iter 5799: count 22917, IS ODD, proceeding
2 iter 5765: count 22918, IS EVEN, proceeding
1 iter 5659: count 22919, IS ODD, proceeding
2 iter 5766: count 22920, IS EVEN, proceeding
3 iter 5800: count 22921, IS ODD, proceeding
0 iter 5694: count 22922, IS EVEN, proceeding
1 iter 5660: count 22923, IS ODD, proceeding
2 iter 5767: count 22924, IS EVEN, proceeding
3 iter 5801: count 22925, IS ODD, proceeding
0 iter 5695: count 22926, IS EVEN, proceeding
3 iter 5802: count 22927, IS ODD, proceeding
2 iter 5768: count 22928, IS EVEN, proceeding
1 iter 5661: count 22929, IS ODD, proceeding
0 iter 5696: count 22930, IS EVEN, proceeding
3 iter 5803: count 22931, IS ODD, proceeding
2 iter 5769: count 22932, IS EVEN, proceeding
3 iter 5804: count 22933, IS ODD, proceeding
2 iter 5770: count 22934, IS EVEN, proceeding
3 iter 5805: count 22935, IS ODD, proceeding
2 iter 5771: count 22936, IS EVEN, proceeding
3 iter 5806: count 22937, IS ODD, proceeding
2 iter 5772: count 22938, IS EVEN, proceeding
3 iter 5807: count 22939, IS ODD, proceeding
2 iter 5773: count 22940, IS EVEN, proceeding
1 iter 5662: count 22941, IS ODD, proceeding
0 iter 5697: count 22942, IS EVEN, proceeding
3 iter 5808: count 22943, IS ODD, proceeding
2 iter 5774: count 22944, IS EVEN, proceeding
1 iter 5663: count 22945, IS ODD, proceeding
2 iter 5775: count 22946, IS EVEN, proceeding
3 iter 5809: count 22947, IS ODD, proceeding
0 iter 5698: count 22948, IS EVEN, proceeding
3 iter 5810: count 22949, IS ODD, proceeding
2 iter 5776: count 22950, IS EVEN, proceeding
1 iter 5664: count 22951, IS ODD, proceeding
0 iter 5699: count 22952, IS EVEN, proceeding
3 iter 5811: count 22953, IS ODD, proceeding
2 iter 5777: count 22954, IS EVEN, proceeding
1 iter 5665: count 22955, IS ODD, proceeding
0 iter 5700: count 22956, IS EVEN, proceeding
3 iter 5812: count 22957, IS ODD, proceeding
0 iter 5701: count 22958, IS EVEN, proceeding
1 iter 5666: count 22959, IS ODD, proceeding
2 iter 5778: count 22960, IS EVEN, proceeding
3 iter 5813: count 22961, IS ODD, proceeding
0 iter 5702: count 22962, IS EVEN, proceeding
1 iter 5667: count 22963, IS ODD, proceeding
2 iter 5779: count 22964, IS EVEN, proceeding
1 iter 5668: count 22965, IS ODD, proceeding
0 iter 5703: count 22966, IS EVEN, proceeding
3 iter 5814: count 22967, IS ODD, proceeding
2 iter 5780: count 22968, IS EVEN, proceeding
1 iter 5669: count 22969, IS ODD, proceeding
0 iter 5704: count 22970, IS EVEN, proceeding
3 iter 5815: count 22971, IS ODD, proceeding
2 iter 5781: count 22972, IS EVEN, proceeding
1 iter 5670: count 22973, IS ODD, proceeding
0 iter 5705: count 22974, IS EVEN, proceeding
1 iter 5671: count 22975, IS ODD, proceeding
0 iter 5706: count 22976, IS EVEN, proceeding
3 iter 5816: count 22977, IS ODD, proceeding
0 iter 5707: count 22978, IS EVEN, proceeding
3 iter 5817: count 22979, IS ODD, proceeding
0 iter 5708: count 22980, IS EVEN, proceeding
1 iter 5672: count 22981, IS ODD, proceeding
2 iter 5782: count 22982, IS EVEN, proceeding
3 iter 5818: count 22983, IS ODD, proceeding
0 iter 5709: count 22984, IS EVEN, proceeding
1 iter 5673: count 22985, IS ODD, proceeding
2 iter 5783: count 22986, IS EVEN, proceeding
3 iter 5819: count 22987, IS ODD, proceeding
2 iter 5784: count 22988, IS EVEN, proceeding
3 iter 5820: count 22989, IS ODD, proceeding
2 iter 5785: count 22990, IS EVEN, proceeding
1 iter 5674: count 22991, IS ODD, proceeding
0 iter 5710: count 22992, IS EVEN, proceeding
3 iter 5821: count 22993, IS ODD, proceeding
2 iter 5786: count 22994, IS EVEN, proceeding
3 iter 5822: count 22995, IS ODD, proceeding
0 iter 5711: count 22996, IS EVEN, proceeding
3 iter 5823: count 22997, IS ODD, proceeding
2 iter 5787: count 22998, IS EVEN, proceeding
3 iter 5824: count 22999, IS ODD, proceeding
0 iter 5712: count 23000, IS EVEN, proceeding
1 iter 5675: count 23001, IS ODD, proceeding
2 iter 5788: count 23002, IS EVEN, proceeding
3 iter 5825: count 23003, IS ODD, proceeding
2 iter 5789: count 23004, IS EVEN, proceeding
3 iter 5826: count 23005, IS ODD, proceeding
0 iter 5713: count 23006, IS EVEN, proceeding
1 iter 5676: count 23007, IS ODD, proceeding
0 iter 5714: count 23008, IS EVEN, proceeding
3 iter 5827: count 23009, IS ODD, proceeding
2 iter 5790: count 23010, IS EVEN, proceeding
1 iter 5677: count 23011, IS ODD, proceeding
2 iter 5791: count 23012, IS EVEN, proceeding
1 iter 5678: count 23013, IS ODD, proceeding
0 iter 5715: count 23014, IS EVEN, proceeding
1 iter 5679: count 23015, IS ODD, proceeding
2 iter 5792: count 23016, IS EVEN, proceeding
3 iter 5828: count 23017, IS ODD, proceeding
0 iter 5716: count 23018, IS EVEN, proceeding
1 iter 5680: count 23019, IS ODD, proceeding
2 iter 5793: count 23020, IS EVEN, proceeding
3 iter 5829: count 23021, IS ODD, proceeding
0 iter 5717: count 23022, IS EVEN, proceeding
1 iter 5681: count 23023, IS ODD, proceeding
2 iter 5794: count 23024, IS EVEN, proceeding
1 iter 5682: count 23025, IS ODD, proceeding
0 iter 5718: count 23026, IS EVEN, proceeding
1 iter 5683: count 23027, IS ODD, proceeding
2 iter 5795: count 23028, IS EVEN, proceeding
1 iter 5684: count 23029, IS ODD, proceeding
2 iter 5796: count 23030, IS EVEN, proceeding
3 iter 5830: count 23031, IS ODD, proceeding
2 iter 5797: count 23032, IS EVEN, proceeding
1 iter 5685: count 23033, IS ODD, proceeding
0 iter 5719: count 23034, IS EVEN, proceeding
3 iter 5831: count 23035, IS ODD, proceeding
2 iter 5798: count 23036, IS EVEN, proceeding
3 iter 5832: count 23037, IS ODD, proceeding
2 iter 5799: count 23038, IS EVEN, proceeding
1 iter 5686: count 23039, IS ODD, proceeding
0 iter 5720: count 23040, IS EVEN, proceeding
3 iter 5833: count 23041, IS ODD, proceeding
2 iter 5800: count 23042, IS EVEN, proceeding
1 iter 5687: count 23043, IS ODD, proceeding
0 iter 5721: count 23044, IS EVEN, proceeding
3 iter 5834: count 23045, IS ODD, proceeding
0 iter 5722: count 23046, IS EVEN, proceeding
1 iter 5688: count 23047, IS ODD, proceeding
2 iter 5801: count 23048, IS EVEN, proceeding
3 iter 5835: count 23049, IS ODD, proceeding
2 iter 5802: count 23050, IS EVEN, proceeding
1 iter 5689: count 23051, IS ODD, proceeding
2 iter 5803: count 23052, IS EVEN, proceeding
1 iter 5690: count 23053, IS ODD, proceeding
0 iter 5723: count 23054, IS EVEN, proceeding
3 iter 5836: count 23055, IS ODD, proceeding
2 iter 5804: count 23056, IS EVEN, proceeding
1 iter 5691: count 23057, IS ODD, proceeding
0 iter 5724: count 23058, IS EVEN, proceeding
3 iter 5837: count 23059, IS ODD, proceeding
2 iter 5805: count 23060, IS EVEN, proceeding
3 iter 5838: count 23061, IS ODD, proceeding
0 iter 5725: count 23062, IS EVEN, proceeding
1 iter 5692: count 23063, IS ODD, proceeding
2 iter 5806: count 23064, IS EVEN, proceeding
3 iter 5839: count 23065, IS ODD, proceeding
0 iter 5726: count 23066, IS EVEN, proceeding
1 iter 5693: count 23067, IS ODD, proceeding
2 iter 5807: count 23068, IS EVEN, proceeding
1 iter 5694: count 23069, IS ODD, proceeding
0 iter 5727: count 23070, IS EVEN, proceeding
3 iter 5840: count 23071, IS ODD, proceeding
2 iter 5808: count 23072, IS EVEN, proceeding
1 iter 5695: count 23073, IS ODD, proceeding
0 iter 5728: count 23074, IS EVEN, proceeding
1 iter 5696: count 23075, IS ODD, proceeding
2 iter 5809: count 23076, IS EVEN, proceeding
3 iter 5841: count 23077, IS ODD, proceeding
2 iter 5810: count 23078, IS EVEN, proceeding
3 iter 5842: count 23079, IS ODD, proceeding
2 iter 5811: count 23080, IS EVEN, proceeding
1 iter 5697: count 23081, IS ODD, proceeding
2 iter 5812: count 23082, IS EVEN, proceeding
1 iter 5698: count 23083, IS ODD, proceeding
2 iter 5813: count 23084, IS EVEN, proceeding
3 iter 5843: count 23085, IS ODD, proceeding
0 iter 5729: count 23086, IS EVEN, proceeding
1 iter 5699: count 23087, IS ODD, proceeding
2 iter 5814: count 23088, IS EVEN, proceeding
3 iter 5844: count 23089, IS ODD, proceeding
0 iter 5730: count 23090, IS EVEN, proceeding
1 iter 5700: count 23091, IS ODD, proceeding
2 iter 5815: count 23092, IS EVEN, proceeding
1 iter 5701: count 23093, IS ODD, proceeding
0 iter 5731: count 23094, IS EVEN, proceeding
3 iter 5845: count 23095, IS ODD, proceeding
2 iter 5816: count 23096, IS EVEN, proceeding
1 iter 5702: count 23097, IS ODD, proceeding
0 iter 5732: count 23098, IS EVEN, proceeding
3 iter 5846: count 23099, IS ODD, proceeding
2 iter 5817: count 23100, IS EVEN, proceeding
3 iter 5847: count 23101, IS ODD, proceeding
0 iter 5733: count 23102, IS EVEN, proceeding
3 iter 5848: count 23103, IS ODD, proceeding
0 iter 5734: count 23104, IS EVEN, proceeding
1 iter 5703: count 23105, IS ODD, proceeding
2 iter 5818: count 23106, IS EVEN, proceeding
3 iter 5849: count 23107, IS ODD, proceeding
2 iter 5819: count 23108, IS EVEN, proceeding
3 iter 5850: count 23109, IS ODD, proceeding
2 iter 5820: count 23110, IS EVEN, proceeding
3 iter 5851: count 23111, IS ODD, proceeding
2 iter 5821: count 23112, IS EVEN, proceeding
1 iter 5704: count 23113, IS ODD, proceeding
2 iter 5822: count 23114, IS EVEN, proceeding
1 iter 5705: count 23115, IS ODD, proceeding
2 iter 5823: count 23116, IS EVEN, proceeding
3 iter 5852: count 23117, IS ODD, proceeding
0 iter 5735: count 23118, IS EVEN, proceeding
1 iter 5706: count 23119, IS ODD, proceeding
2 iter 5824: count 23120, IS EVEN, proceeding
1 iter 5707: count 23121, IS ODD, proceeding
0 iter 5736: count 23122, IS EVEN, proceeding
1 iter 5708: count 23123, IS ODD, proceeding
0 iter 5737: count 23124, IS EVEN, proceeding
3 iter 5853: count 23125, IS ODD, proceeding
0 iter 5738: count 23126, IS EVEN, proceeding
1 iter 5709: count 23127, IS ODD, proceeding
0 iter 5739: count 23128, IS EVEN, proceeding
1 iter 5710: count 23129, IS ODD, proceeding
2 iter 5825: count 23130, IS EVEN, proceeding
1 iter 5711: count 23131, IS ODD, proceeding
2 iter 5826: count 23132, IS EVEN, proceeding
3 iter 5854: count 23133, IS ODD, proceeding
2 iter 5827: count 23134, IS EVEN, proceeding
1 iter 5712: count 23135, IS ODD, proceeding
0 iter 5740: count 23136, IS EVEN, proceeding
1 iter 5713: count 23137, IS ODD, proceeding
2 iter 5828: count 23138, IS EVEN, proceeding
1 iter 5714: count 23139, IS ODD, proceeding
0 iter 5741: count 23140, IS EVEN, proceeding
3 iter 5855: count 23141, IS ODD, proceeding
2 iter 5829: count 23142, IS EVEN, proceeding
1 iter 5715: count 23143, IS ODD, proceeding
0 iter 5742: count 23144, IS EVEN, proceeding
3 iter 5856: count 23145, IS ODD, proceeding
0 iter 5743: count 23146, IS EVEN, proceeding
3 iter 5857: count 23147, IS ODD, proceeding
2 iter 5830: count 23148, IS EVEN, proceeding
1 iter 5716: count 23149, IS ODD, proceeding
0 iter 5744: count 23150, IS EVEN, proceeding
3 iter 5858: count 23151, IS ODD, proceeding
2 iter 5831: count 23152, IS EVEN, proceeding
3 iter 5859: count 23153, IS ODD, proceeding
0 iter 5745: count 23154, IS EVEN, proceeding
1 iter 5717: count 23155, IS ODD, proceeding
2 iter 5832: count 23156, IS EVEN, proceeding
3 iter 5860: count 23157, IS ODD, proceeding
0 iter 5746: count 23158, IS EVEN, proceeding
1 iter 5718: count 23159, IS ODD, proceeding
2 iter 5833: count 23160, IS EVEN, proceeding
3 iter 5861: count 23161, IS ODD, proceeding
0 iter 5747: count 23162, IS EVEN, proceeding
1 iter 5719: count 23163, IS ODD, proceeding
2 iter 5834: count 23164, IS EVEN, proceeding
1 iter 5720: count 23165, IS ODD, proceeding
0 iter 5748: count 23166, IS EVEN, proceeding
3 iter 5862: count 23167, IS ODD, proceeding
2 iter 5835: count 23168, IS EVEN, proceeding
1 iter 5721: count 23169, IS ODD, proceeding
2 iter 5836: count 23170, IS EVEN, proceeding
3 iter 5863: count 23171, IS ODD, proceeding
0 iter 5749: count 23172, IS EVEN, proceeding
1 iter 5722: count 23173, IS ODD, proceeding
2 iter 5837: count 23174, IS EVEN, proceeding
3 iter 5864: count 23175, IS ODD, proceeding
0 iter 5750: count 23176, IS EVEN, proceeding
3 iter 5865: count 23177, IS ODD, proceeding
2 iter 5838: count 23178, IS EVEN, proceeding
1 iter 5723: count 23179, IS ODD, proceeding
0 iter 5751: count 23180, IS EVEN, proceeding
1 iter 5724: count 23181, IS ODD, proceeding
2 iter 5839: count 23182, IS EVEN, proceeding
3 iter 5866: count 23183, IS ODD, proceeding
0 iter 5752: count 23184, IS EVEN, proceeding
1 iter 5725: count 23185, IS ODD, proceeding
2 iter 5840: count 23186, IS EVEN, proceeding
3 iter 5867: count 23187, IS ODD, proceeding
0 iter 5753: count 23188, IS EVEN, proceeding
1 iter 5726: count 23189, IS ODD, proceeding
2 iter 5841: count 23190, IS EVEN, proceeding
3 iter 5868: count 23191, IS ODD, proceeding
0 iter 5754: count 23192, IS EVEN, proceeding
3 iter 5869: count 23193, IS ODD, proceeding
2 iter 5842: count 23194, IS EVEN, proceeding
1 iter 5727: count 23195, IS ODD, proceeding
0 iter 5755: count 23196, IS EVEN, proceeding
3 iter 5870: count 23197, IS ODD, proceeding
2 iter 5843: count 23198, IS EVEN, proceeding
3 iter 5871: count 23199, IS ODD, proceeding
2 iter 5844: count 23200, IS EVEN, proceeding
1 iter 5728: count 23201, IS ODD, proceeding
0 iter 5756: count 23202, IS EVEN, proceeding
3 iter 5872: count 23203, IS ODD, proceeding
0 iter 5757: count 23204, IS EVEN, proceeding
3 iter 5873: count 23205, IS ODD, proceeding
0 iter 5758: count 23206, IS EVEN, proceeding
1 iter 5729: count 23207, IS ODD, proceeding
2 iter 5845: count 23208, IS EVEN, proceeding
3 iter 5874: count 23209, IS ODD, proceeding
0 iter 5759: count 23210, IS EVEN, proceeding
1 iter 5730: count 23211, IS ODD, proceeding
2 iter 5846: count 23212, IS EVEN, proceeding
3 iter 5875: count 23213, IS ODD, proceeding
0 iter 5760: count 23214, IS EVEN, proceeding
1 iter 5731: count 23215, IS ODD, proceeding
2 iter 5847: count 23216, IS EVEN, proceeding
3 iter 5876: count 23217, IS ODD, proceeding
2 iter 5848: count 23218, IS EVEN, proceeding
3 iter 5877: count 23219, IS ODD, proceeding
0 iter 5761: count 23220, IS EVEN, proceeding
3 iter 5878: count 23221, IS ODD, proceeding
2 iter 5849: count 23222, IS EVEN, proceeding
3 iter 5879: count 23223, IS ODD, proceeding
0 iter 5762: count 23224, IS EVEN, proceeding
3 iter 5880: count 23225, IS ODD, proceeding
2 iter 5850: count 23226, IS EVEN, proceeding
1 iter 5732: count 23227, IS ODD, proceeding
0 iter 5763: count 23228, IS EVEN, proceeding
3 iter 5881: count 23229, IS ODD, proceeding
0 iter 5764: count 23230, IS EVEN, proceeding
1 iter 5733: count 23231, IS ODD, proceeding
0 iter 5765: count 23232, IS EVEN, proceeding
3 iter 5882: count 23233, IS ODD, proceeding
0 iter 5766: count 23234, IS EVEN, proceeding
1 iter 5734: count 23235, IS ODD, proceeding
2 iter 5851: count 23236, IS EVEN, proceeding
3 iter 5883: count 23237, IS ODD, proceeding
